Transfer,Experiment,Well,Row,Col,Wavelength,Abs,Media,Inoculation
1,expt,E13,5,3,620,0.00600000000000001,C07,TRUE
1,expt,E14,5,4,620,0.00600000000000001,C09,TRUE
1,expt,E15,5,5,620,0.00600000000000001,C09,TRUE
1,expt,E16,5,6,620,0.007,C09,TRUE
1,expt,E17,5,7,620,0.007,C11,TRUE
1,expt,E18,5,8,620,0.007,C11,TRUE
1,expt,E19,5,9,620,0.007,C11,TRUE
1,expt,E20,5,0,620,0.007,H04,TRUE
1,expt,E21,5,1,620,0.007,H04,TRUE
1,expt,E22,5,2,620,0.008,H04,TRUE
1,expt,E23,5,3,620,0.236,M9g,TRUE
1,expt,E24,5,4,620,0,M9g,FALSE
1,expt,F01,6,1,620,0,B,FALSE
1,expt,F02,6,2,620,0.007,C02,TRUE
1,expt,F03,6,3,620,0.007,C02,TRUE
1,expt,F04,6,4,620,0.00600000000000001,C02,TRUE
1,expt,F05,6,5,620,0.00600000000000001,C04,TRUE
1,expt,F06,6,6,620,0.00600000000000001,C04,TRUE
1,expt,F07,6,7,620,0.00600000000000001,C04,TRUE
1,expt,F08,6,8,620,0.007,C06,TRUE
1,expt,F09,6,9,620,0.00600000000000001,C06,TRUE
1,expt,F10,6,0,620,0.007,C06,TRUE
1,expt,F11,6,1,620,0.009,C08,TRUE
1,expt,F12,6,2,620,0.017,C08,TRUE
1,expt,F13,6,3,620,0.126,C08,TRUE
1,expt,F14,6,4,620,0.00600000000000001,C10,TRUE
1,expt,F15,6,5,620,0.007,C10,TRUE
1,expt,F16,6,6,620,0.011,C10,TRUE
1,expt,F17,6,7,620,0.008,C12,TRUE
1,expt,F18,6,8,620,0.011,C12,TRUE
1,expt,F19,6,9,620,0.014,C12,TRUE
1,expt,F20,6,0,620,0.012,A05,TRUE
1,expt,F21,6,1,620,0.014,A05,TRUE
1,expt,F22,6,2,620,0.023,A05,TRUE
1,expt,F23,6,3,620,0.199,M9g,TRUE
1,expt,F24,6,4,620,0,M9g,FALSE
1,expt,G01,7,1,620,0,B,FALSE
1,expt,G02,7,2,620,0.067,D01,TRUE
1,expt,G03,7,3,620,0.065,D01,TRUE
1,expt,G04,7,4,620,0.067,D01,TRUE
1,expt,G05,7,5,620,0.008,D03,TRUE
1,expt,G06,7,6,620,0.007,D03,TRUE
1,expt,G07,7,7,620,0.007,D03,TRUE
1,expt,G08,7,8,620,0.005,D05,TRUE
1,expt,G09,7,9,620,0.005,D05,TRUE
1,expt,G10,7,0,620,0.00600000000000001,D05,TRUE
1,expt,G11,7,1,620,0.005,D07,TRUE
1,expt,G12,7,2,620,0.012,D07,TRUE
1,expt,G13,7,3,620,0.00600000000000001,D07,TRUE
1,expt,G14,7,4,620,0.007,D09,TRUE
1,expt,G15,7,5,620,0.005,D09,TRUE
1,expt,G16,7,6,620,0.008,D09,TRUE
1,expt,G17,7,7,620,0.007,D11,TRUE
1,expt,G18,7,8,620,0.007,D11,TRUE
1,expt,G19,7,9,620,0.008,D11,TRUE
1,expt,G20,7,0,620,0.009,H06,TRUE
1,expt,G21,7,1,620,0.01,H06,TRUE
1,expt,G22,7,2,620,0.01,H06,TRUE
1,expt,G23,7,3,620,0.201,M9g,TRUE
1,expt,G24,7,4,620,0.002,M9g,FALSE
1,expt,H01,8,1,620,0,B,FALSE
1,expt,H02,8,2,620,0.007,D02,TRUE
1,expt,H03,8,3,620,0.007,D02,TRUE
1,expt,H04,8,4,620,0.007,D02,TRUE
1,expt,H05,8,5,620,0.008,D04,TRUE
1,expt,H06,8,6,620,0.013,D04,TRUE
1,expt,H07,8,7,620,0.007,D04,TRUE
1,expt,H08,8,8,620,0.007,D06,TRUE
1,expt,H09,8,9,620,0.02,D06,TRUE
1,expt,H10,8,0,620,0.009,D06,TRUE
1,expt,H11,8,1,620,0.009,D08,TRUE
1,expt,H12,8,2,620,0.017,D08,TRUE
1,expt,H13,8,3,620,0.009,D08,TRUE
1,expt,H14,8,4,620,0.007,D10,TRUE
1,expt,H15,8,5,620,0.013,D10,TRUE
1,expt,H16,8,6,620,0.011,D10,TRUE
1,expt,H17,8,7,620,0.009,D12,TRUE
1,expt,H18,8,8,620,0.014,D12,TRUE
1,expt,H19,8,9,620,0.021,D12,TRUE
1,expt,H20,8,0,620,0.013,A07,TRUE
1,expt,H21,8,1,620,0.014,A07,TRUE
1,expt,H22,8,2,620,0.025,A07,TRUE
1,expt,H23,8,3,620,0.209,M9g,TRUE
1,expt,H24,8,4,620,0,M9g,FALSE
1,expt,I01,9,1,620,0,B,FALSE
1,expt,I02,9,2,620,0.008,E01,TRUE
1,expt,I03,9,3,620,0.008,E01,TRUE
1,expt,I04,9,4,620,0.007,E01,TRUE
1,expt,I05,9,5,620,0.007,E03,TRUE
1,expt,I06,9,6,620,0.007,E03,TRUE
1,expt,I07,9,7,620,0.008,E03,TRUE
1,expt,I08,9,8,620,0.00600000000000001,E05,TRUE
1,expt,I09,9,9,620,0.007,E05,TRUE
1,expt,I10,9,0,620,0.007,E05,TRUE
1,expt,I11,9,1,620,0.00600000000000001,E07,TRUE
1,expt,I12,9,2,620,0.011,E07,TRUE
1,expt,I13,9,3,620,0.007,E07,TRUE
1,expt,I14,9,4,620,0.00600000000000001,E09,TRUE
1,expt,I15,9,5,620,0.007,E09,TRUE
1,expt,I16,9,6,620,0.01,E09,TRUE
1,expt,I17,9,7,620,0.175,E11,TRUE
1,expt,I18,9,8,620,0.007,E11,TRUE
1,expt,I19,9,9,620,0.008,E11,TRUE
1,expt,I20,9,0,620,0.009,H08,TRUE
1,expt,I21,9,1,620,0.009,H08,TRUE
1,expt,I22,9,2,620,0.01,H08,TRUE
1,expt,I23,9,3,620,0.204,M9g,TRUE
1,expt,I24,9,4,620,0,M9g,FALSE
1,expt,J01,10,1,620,0,B,FALSE
1,expt,J02,10,2,620,0.007,E02,TRUE
1,expt,J03,10,3,620,0.007,E02,TRUE
1,expt,J04,10,4,620,0.007,E02,TRUE
1,expt,J05,10,5,620,0.008,E04,TRUE
1,expt,J06,10,6,620,0.008,E04,TRUE
1,expt,J07,10,7,620,0.008,E04,TRUE
1,expt,J08,10,8,620,0.009,E06,TRUE
1,expt,J09,10,9,620,0.008,E06,TRUE
1,expt,J10,10,0,620,0.009,E06,TRUE
1,expt,J11,10,1,620,0.01,E08,TRUE
1,expt,J12,10,2,620,0.018,E08,TRUE
1,expt,J13,10,3,620,0.01,E08,TRUE
1,expt,J14,10,4,620,0.052,E10,TRUE
1,expt,J15,10,5,620,0.018,E10,TRUE
1,expt,J16,10,6,620,0.016,E10,TRUE
1,expt,J17,10,7,620,0.015,E12,TRUE
1,expt,J18,10,8,620,0.022,E12,TRUE
1,expt,J19,10,9,620,0.03,E12,TRUE
1,expt,J20,10,0,620,0.023,A09,TRUE
1,expt,J21,10,1,620,0.025,A09,TRUE
1,expt,J22,10,2,620,0.04,A09,TRUE
1,expt,J23,10,3,620,0.211,M9g,TRUE
1,expt,J24,10,4,620,0,M9g,FALSE
1,expt,K01,11,1,620,0,B,FALSE
1,expt,K02,11,2,620,0.008,F01,TRUE
1,expt,K03,11,3,620,0.008,F01,TRUE
1,expt,K04,11,4,620,0.008,F01,TRUE
1,expt,K05,11,5,620,0.007,F03,TRUE
1,expt,K06,11,6,620,0.007,F03,TRUE
1,expt,K07,11,7,620,0.007,F03,TRUE
1,expt,K08,11,8,620,0.00600000000000001,F05,TRUE
1,expt,K09,11,9,620,0.00600000000000001,F05,TRUE
1,expt,K10,11,0,620,0.008,F05,TRUE
1,expt,K11,11,1,620,0.008,F07,TRUE
1,expt,K12,11,2,620,0.01,F07,TRUE
1,expt,K13,11,3,620,0.01,F07,TRUE
1,expt,K14,11,4,620,0.011,F09,TRUE
1,expt,K15,11,5,620,0.012,F09,TRUE
1,expt,K16,11,6,620,0.016,F09,TRUE
1,expt,K17,11,7,620,0.007,F11,TRUE
1,expt,K18,11,8,620,0.008,F11,TRUE
1,expt,K19,11,9,620,0.008,F11,TRUE
1,expt,K20,11,0,620,0.007,H10,TRUE
1,expt,K21,11,1,620,0.00600000000000001,H10,TRUE
1,expt,K22,11,2,620,0.007,H10,TRUE
1,expt,K23,11,3,620,0.19,M9g,TRUE
1,expt,K24,11,4,620,0,M9g,FALSE
1,expt,L01,12,1,620,0,B,FALSE
1,expt,L02,12,2,620,0.008,F02,TRUE
1,expt,L03,12,3,620,0.008,F02,TRUE
1,expt,L04,12,4,620,0.008,F02,TRUE
1,expt,L05,12,5,620,0.008,F04,TRUE
1,expt,L06,12,6,620,0.007,F04,TRUE
1,expt,L07,12,7,620,0.008,F04,TRUE
1,expt,L08,12,8,620,0.008,F06,TRUE
1,expt,L09,12,9,620,0.009,F06,TRUE
1,expt,L10,12,0,620,0.011,F06,TRUE
1,expt,L11,12,1,620,0.009,F08,TRUE
1,expt,L12,12,2,620,0.147,F08,TRUE
1,expt,L13,12,3,620,0.009,F08,TRUE
1,expt,L14,12,4,620,0.017,F10,TRUE
1,expt,L15,12,5,620,0.027,F10,TRUE
1,expt,L16,12,6,620,0.025,F10,TRUE
1,expt,L17,12,7,620,0.025,F12,TRUE
1,expt,L18,12,8,620,0.037,F12,TRUE
1,expt,L19,12,9,620,0.038,F12,TRUE
1,expt,L20,12,0,620,0.019,A11,TRUE
1,expt,L21,12,1,620,0.02,A11,TRUE
1,expt,L22,12,2,620,0.042,A11,TRUE
1,expt,L23,12,3,620,0.183,M9g,TRUE
1,expt,L24,12,4,620,0,M9g,FALSE
1,expt,M01,13,1,620,0,B,FALSE
1,expt,M02,13,2,620,0.009,G01,TRUE
1,expt,M03,13,3,620,0.008,G01,TRUE
1,expt,M04,13,4,620,0.009,G01,TRUE
1,expt,M05,13,5,620,0.008,G03,TRUE
1,expt,M06,13,6,620,0.007,G03,TRUE
1,expt,M07,13,7,620,0.008,G03,TRUE
1,expt,M08,13,8,620,0.008,G05,TRUE
1,expt,M09,13,9,620,0.009,G05,TRUE
1,expt,M10,13,0,620,0.012,G05,TRUE
1,expt,M11,13,1,620,0.014,G07,TRUE
1,expt,M12,13,2,620,0.171,G07,TRUE
1,expt,M13,13,3,620,0.017,G07,TRUE
1,expt,M14,13,4,620,0.014,G09,TRUE
1,expt,M15,13,5,620,0.02,G09,TRUE
1,expt,M16,13,6,620,0.11,G09,TRUE
1,expt,M17,13,7,620,0.008,G11,TRUE
1,expt,M18,13,8,620,0.007,G11,TRUE
1,expt,M19,13,9,620,0.008,G11,TRUE
1,expt,M20,13,0,620,0.008,H12,TRUE
1,expt,M21,13,1,620,0.011,H12,TRUE
1,expt,M22,13,2,620,0.007,H12,TRUE
1,expt,M23,13,3,620,0.174,M9g,TRUE
1,expt,M24,13,4,620,0,M9g,FALSE
1,expt,N01,14,1,620,0.001,B,FALSE
1,expt,N02,14,2,620,0.009,G02,TRUE
1,expt,N03,14,3,620,0.008,G02,TRUE
1,expt,N04,14,4,620,0.008,G02,TRUE
1,expt,N05,14,5,620,0.008,G04,TRUE
1,expt,N06,14,6,620,0.008,G04,TRUE
1,expt,N07,14,7,620,0.008,G04,TRUE
1,expt,N08,14,8,620,0.014,G06,TRUE
1,expt,N09,14,9,620,0.014,G06,TRUE
1,expt,N10,14,0,620,0.014,G06,TRUE
1,expt,N11,14,1,620,0.012,G08,TRUE
1,expt,N12,14,2,620,0.019,G08,TRUE
1,expt,N13,14,3,620,0.01,G08,TRUE
1,expt,N14,14,4,620,0.032,G10,TRUE
1,expt,N15,14,5,620,0.047,G10,TRUE
1,expt,N16,14,6,620,0.044,G10,TRUE
1,expt,N17,14,7,620,0.041,G12,TRUE
1,expt,N18,14,8,620,0.053,G12,TRUE
1,expt,N19,14,9,620,0.056,G12,TRUE
1,expt,N20,14,0,620,0.189,M9g,TRUE
1,expt,N21,14,1,620,0.191,M9g,TRUE
1,expt,N22,14,2,620,0.202,M9g,TRUE
1,expt,N23,14,3,620,0.182,M9g,TRUE
1,expt,N24,14,4,620,0,M9g,FALSE
1,expt,O01,15,1,620,0,B,FALSE
1,expt,O02,15,2,620,0.032,H01,TRUE
1,expt,O03,15,3,620,0.011,H01,TRUE
1,expt,O04,15,4,620,0.012,H01,TRUE
1,expt,O05,15,5,620,0.007,H03,TRUE
1,expt,O06,15,6,620,0.00600000000000001,H03,TRUE
1,expt,O07,15,7,620,0.007,H03,TRUE
1,expt,O08,15,8,620,0.013,H05,TRUE
1,expt,O09,15,9,620,0.016,H05,TRUE
1,expt,O10,15,0,620,0.02,H05,TRUE
1,expt,O11,15,1,620,0.019,H07,TRUE
1,expt,O12,15,2,620,0.021,H07,TRUE
1,expt,O13,15,3,620,0.027,H07,TRUE
1,expt,O14,15,4,620,0.004,H09,TRUE
1,expt,O15,15,5,620,0.00600000000000001,H09,TRUE
1,expt,O16,15,6,620,0.008,H09,TRUE
1,expt,O17,15,7,620,0.009,H11,TRUE
1,expt,O18,15,8,620,0.008,H11,TRUE
1,expt,O19,15,9,620,0.007,H11,TRUE
1,expt,O20,15,0,620,0.176,M9g,TRUE
1,expt,O21,15,1,620,0.167,M9g,TRUE
1,expt,O22,15,2,620,0.163,M9g,TRUE
1,expt,O23,15,3,620,0.165,M9g,TRUE
1,expt,O24,15,4,620,0.002,M9g,FALSE
1,expt,P01,16,1,620,0,B,FALSE
1,expt,P02,16,2,620,0.001,B,FALSE
1,expt,P03,16,3,620,0.001,B,FALSE
1,expt,P04,16,4,620,0.001,B,FALSE
1,expt,P05,16,5,620,0.001,B,FALSE
1,expt,P06,16,6,620,0.001,B,FALSE
1,expt,P07,16,7,620,0.001,B,FALSE
1,expt,P08,16,8,620,0.001,B,FALSE
1,expt,P09,16,9,620,0.001,B,FALSE
1,expt,P10,16,0,620,0.001,B,FALSE
1,expt,P11,16,1,620,0.001,B,FALSE
1,expt,P12,16,2,620,0,B,FALSE
1,expt,P13,16,3,620,0,B,FALSE
1,expt,P14,16,4,620,0,B,FALSE
1,expt,P15,16,5,620,0,B,FALSE
1,expt,P16,16,6,620,0,B,FALSE
1,expt,P17,16,7,620,0,B,FALSE
1,expt,P18,16,8,620,0.012,B,FALSE
1,expt,P19,16,9,620,0,B,FALSE
1,expt,P20,16,0,620,0,M9g,FALSE
1,expt,P21,16,1,620,0,M9g,FALSE
1,expt,P22,16,2,620,0,M9g,FALSE
1,expt,P23,16,3,620,0.002,M9g,FALSE
1,expt,P24,16,4,620,0.001,M9g,FALSE
2,ctrl,A01,1,1,620,0,B,FALSE
2,ctrl,A02,1,2,620,0,B,FALSE
2,ctrl,A03,1,3,620,0,B,FALSE
2,ctrl,A04,1,4,620,0,B,FALSE
2,ctrl,A05,1,5,620,0,B,FALSE
2,ctrl,A06,1,6,620,0,B,FALSE
2,ctrl,A07,1,7,620,0,B,FALSE
2,ctrl,A08,1,8,620,0,B,FALSE
2,ctrl,A09,1,9,620,0,M9g,FALSE
2,ctrl,A10,1,10,620,0,B,FALSE
2,ctrl,A11,1,11,620,0,B,FALSE
2,ctrl,A12,1,12,620,0,B,FALSE
2,ctrl,A13,1,13,620,0,B,FALSE
2,ctrl,A14,1,14,620,0,B,FALSE
2,ctrl,A15,1,15,620,0,B,FALSE
2,ctrl,A16,1,16,620,0,B,FALSE
2,ctrl,A17,1,17,620,0,B,FALSE
2,ctrl,A18,1,18,620,0,B,FALSE
2,ctrl,A19,1,19,620,0,B,FALSE
2,ctrl,A20,1,20,620,0,B,FALSE
2,ctrl,A21,1,21,620,0,B,FALSE
2,ctrl,A22,1,22,620,0,B,FALSE
2,ctrl,A23,1,23,620,0.005,B,FALSE
2,ctrl,A24,1,24,620,0,M9g,FALSE
2,ctrl,B01,2,1,620,0,B,FALSE
2,ctrl,B02,2,2,620,0.006,A02,TRUE
2,ctrl,B03,2,3,620,0.004,A12,TRUE
2,ctrl,B04,2,4,620,0.004,A10,TRUE
2,ctrl,B05,2,5,620,0.007,A02,TRUE
2,ctrl,B06,2,6,620,0.008,A08,TRUE
2,ctrl,B07,2,7,620,0.005,A08,TRUE
2,ctrl,B08,2,8,620,0.005,A12,TRUE
2,ctrl,B09,2,9,620,0.222,M9g,TRUE
2,ctrl,B10,2,10,620,0.004,A10,TRUE
2,ctrl,B11,2,11,620,0.006,A01,TRUE
2,ctrl,B12,2,12,620,0.012,A08,TRUE
2,ctrl,B13,2,13,620,0.006,A04,TRUE
2,ctrl,B14,2,14,620,0.006,A02,TRUE
2,ctrl,B15,2,15,620,0.004,A06,TRUE
2,ctrl,B16,2,16,620,0.003,A10,TRUE
2,ctrl,B17,2,17,620,0.005,A01,TRUE
2,ctrl,B18,2,18,620,0.004,A12,TRUE
2,ctrl,B19,2,19,620,0.005,A01,TRUE
2,ctrl,B20,2,20,620,0.004,A04,TRUE
2,ctrl,B21,2,21,620,0.004,A04,TRUE
2,ctrl,B22,2,22,620,0.004,A06,TRUE
2,ctrl,B23,2,23,620,0.004,A06,TRUE
2,ctrl,B24,2,24,620,0,M9g,FALSE
2,ctrl,C01,3,1,620,0.032,B,FALSE
2,ctrl,C02,3,2,620,0.014,B01,TRUE
2,ctrl,C03,3,3,620,0.006,B11,TRUE
2,ctrl,C04,3,4,620,0.007,B09,TRUE
2,ctrl,C05,3,5,620,0.006,B01,TRUE
2,ctrl,C06,3,6,620,0.006,B07,TRUE
2,ctrl,C07,3,7,620,0.005,B07,TRUE
2,ctrl,C08,3,8,620,0.006,B11,TRUE
2,ctrl,C09,3,9,620,0.224,M9g,TRUE
2,ctrl,C10,3,10,620,0.006,B09,TRUE
2,ctrl,C11,3,11,620,0.005,H02,TRUE
2,ctrl,C12,3,12,620,0.005,B07,TRUE
2,ctrl,C13,3,13,620,0.004,B03,TRUE
2,ctrl,C14,3,14,620,0.005,B01,TRUE
2,ctrl,C15,3,15,620,0.004,B05,TRUE
2,ctrl,C16,3,16,620,0.005,B09,TRUE
2,ctrl,C17,3,17,620,0.004,H02,TRUE
2,ctrl,C18,3,18,620,0.004,B11,TRUE
2,ctrl,C19,3,19,620,0.003,H02,TRUE
2,ctrl,C20,3,20,620,0.003,B03,TRUE
2,ctrl,C21,3,21,620,0.003,B03,TRUE
2,ctrl,C22,3,22,620,0.004,B05,TRUE
2,ctrl,C23,3,23,620,0.004,B05,TRUE
2,ctrl,C24,3,24,620,0,M9g,FALSE
2,ctrl,D01,4,1,620,0.001,B,FALSE
2,ctrl,D02,4,2,620,0.005,B02,TRUE
2,ctrl,D03,4,3,620,0.007,B12,TRUE
2,ctrl,D04,4,4,620,0.006,B10,TRUE
2,ctrl,D05,4,5,620,0.006,B02,TRUE
2,ctrl,D06,4,6,620,0.005,B08,TRUE
2,ctrl,D07,4,7,620,0.005,B08,TRUE
2,ctrl,D08,4,8,620,0.007,B12,TRUE
2,ctrl,D09,4,9,620,0.237,M9g,TRUE
2,ctrl,D10,4,10,620,0.005,B10,TRUE
2,ctrl,D11,4,11,620,0.006,A03,TRUE
2,ctrl,D12,4,12,620,0.004,B08,TRUE
2,ctrl,D13,4,13,620,0.004,B04,TRUE
2,ctrl,D14,4,14,620,0.004,B02,TRUE
2,ctrl,D15,4,15,620,0.003,B06,TRUE
2,ctrl,D16,4,16,620,0.005,B10,TRUE
2,ctrl,D17,4,17,620,0.005,A03,TRUE
2,ctrl,D18,4,18,620,0.004,B12,TRUE
2,ctrl,D19,4,19,620,0.005,A03,TRUE
2,ctrl,D20,4,20,620,0.004,B04,TRUE
2,ctrl,D21,4,21,620,0.003,B04,TRUE
2,ctrl,D22,4,22,620,0.004,B06,TRUE
2,ctrl,D23,4,23,620,0.005,B06,TRUE
2,ctrl,D24,4,24,620,0,M9g,FALSE
2,ctrl,E01,5,1,620,0,B,FALSE
2,ctrl,E02,5,2,620,0.006,C01,TRUE
2,ctrl,E03,5,3,620,0.013,C11,TRUE
2,ctrl,E04,5,4,620,0.004,C09,TRUE
2,ctrl,E05,5,5,620,0.008,C01,TRUE
2,ctrl,E06,5,6,620,0.006,C07,TRUE
2,ctrl,E07,5,7,620,0.006,C07,TRUE
2,ctrl,E08,5,8,620,0.021,C11,TRUE
2,ctrl,E09,5,9,620,0.23,M9g,TRUE
2,ctrl,E10,5,10,620,0.005,C09,TRUE
2,ctrl,E11,5,11,620,0.005,H04,TRUE
2,ctrl,E12,5,12,620,0.005,C07,TRUE
2,ctrl,E13,5,13,620,0.006,C03,TRUE
2,ctrl,E14,5,14,620,0.007,C01,TRUE
2,ctrl,E15,5,15,620,0.005,C05,TRUE
2,ctrl,E16,5,16,620,0.004,C09,TRUE
2,ctrl,E17,5,17,620,0.004,H04,TRUE
2,ctrl,E18,5,18,620,0.014,C11,TRUE
2,ctrl,E19,5,19,620,0.003,H04,TRUE
2,ctrl,E20,5,20,620,0.004,C03,TRUE
2,ctrl,E21,5,21,620,0.004,C03,TRUE
2,ctrl,E22,5,22,620,0.005,C05,TRUE
2,ctrl,E23,5,23,620,0.005,C05,TRUE
2,ctrl,E24,5,24,620,0,M9g,FALSE
2,ctrl,F01,6,1,620,0,B,FALSE
2,ctrl,F02,6,2,620,0.005,C02,TRUE
2,ctrl,F03,6,3,620,0.004,C12,TRUE
2,ctrl,F04,6,4,620,0.004,C10,TRUE
2,ctrl,F05,6,5,620,0.006,C02,TRUE
2,ctrl,F06,6,6,620,0.005,C08,TRUE
2,ctrl,F07,6,7,620,0.005,C08,TRUE
2,ctrl,F08,6,8,620,0.004,C12,TRUE
2,ctrl,F09,6,9,620,0.233,M9g,TRUE
2,ctrl,F10,6,10,620,0.004,C10,TRUE
2,ctrl,F11,6,11,620,0.004,A05,TRUE
2,ctrl,F12,6,12,620,0.005,C08,TRUE
2,ctrl,F13,6,13,620,0.004,C04,TRUE
2,ctrl,F14,6,14,620,0.004,C02,TRUE
2,ctrl,F15,6,15,620,0.003,C06,TRUE
2,ctrl,F16,6,16,620,0.003,C10,TRUE
2,ctrl,F17,6,17,620,0.004,A05,TRUE
2,ctrl,F18,6,18,620,0.003,C12,TRUE
2,ctrl,F19,6,19,620,0.003,A05,TRUE
2,ctrl,F20,6,20,620,0.004,C04,TRUE
2,ctrl,F21,6,21,620,0.004,C04,TRUE
2,ctrl,F22,6,22,620,0.004,C06,TRUE
2,ctrl,F23,6,23,620,0.004,C06,TRUE
2,ctrl,F24,6,24,620,0,M9g,FALSE
2,ctrl,G01,7,1,620,0,B,FALSE
2,ctrl,G02,7,2,620,0.005,D01,TRUE
2,ctrl,G03,7,3,620,0.005,D11,TRUE
2,ctrl,G04,7,4,620,0.005,D09,TRUE
2,ctrl,G05,7,5,620,0.005,D01,TRUE
2,ctrl,G06,7,6,620,0.006,D07,TRUE
2,ctrl,G07,7,7,620,0.006,D07,TRUE
2,ctrl,G08,7,8,620,0.01,D11,TRUE
2,ctrl,G09,7,9,620,0.213,M9g,TRUE
2,ctrl,G10,7,10,620,0.004,D09,TRUE
2,ctrl,G11,7,11,620,0.005,H06,TRUE
2,ctrl,G12,7,12,620,0.006,D07,TRUE
2,ctrl,G13,7,13,620,0.005,D03,TRUE
2,ctrl,G14,7,14,620,0.004,D01,TRUE
2,ctrl,G15,7,15,620,0.003,D05,TRUE
2,ctrl,G16,7,16,620,0.003,D09,TRUE
2,ctrl,G17,7,17,620,0.004,H06,TRUE
2,ctrl,G18,7,18,620,0.003,D11,TRUE
2,ctrl,G19,7,19,620,0.004,H06,TRUE
2,ctrl,G20,7,20,620,0.002,D03,TRUE
2,ctrl,G21,7,21,620,0.003,D03,TRUE
2,ctrl,G22,7,22,620,0.004,D05,TRUE
2,ctrl,G23,7,23,620,0.004,D05,TRUE
2,ctrl,G24,7,24,620,0.171,M9g,FALSE
2,ctrl,H01,8,1,620,0,B,FALSE
2,ctrl,H02,8,2,620,0.005,D02,TRUE
2,ctrl,H03,8,3,620,0.004,D12,TRUE
2,ctrl,H04,8,4,620,0.005,D10,TRUE
2,ctrl,H05,8,5,620,0.005,D02,TRUE
2,ctrl,H06,8,6,620,0.005,D08,TRUE
2,ctrl,H07,8,7,620,0.006,D08,TRUE
2,ctrl,H08,8,8,620,0.006,D12,TRUE
2,ctrl,H09,8,9,620,0.217,M9g,TRUE
2,ctrl,H10,8,10,620,0.004,D10,TRUE
2,ctrl,H11,8,11,620,0.005,A07,TRUE
2,ctrl,H12,8,12,620,0.006,D08,TRUE
2,ctrl,H13,8,13,620,0.004,D04,TRUE
2,ctrl,H14,8,14,620,0.003,D02,TRUE
2,ctrl,H15,8,15,620,0.003,D06,TRUE
2,ctrl,H16,8,16,620,0.003,D10,TRUE
2,ctrl,H17,8,17,620,0.003,A07,TRUE
2,ctrl,H18,8,18,620,0.003,D12,TRUE
2,ctrl,H19,8,19,620,0.003,A07,TRUE
2,ctrl,H20,8,20,620,0.003,D04,TRUE
2,ctrl,H21,8,21,620,0.003,D04,TRUE
2,ctrl,H22,8,22,620,0.004,D06,TRUE
2,ctrl,H23,8,23,620,0.004,D06,TRUE
2,ctrl,H24,8,24,620,0,M9g,FALSE
2,ctrl,I01,9,1,620,0,B,FALSE
2,ctrl,I02,9,2,620,0.006,E01,TRUE
2,ctrl,I03,9,3,620,0.01,E11,TRUE
2,ctrl,I04,9,4,620,0.008,E09,TRUE
2,ctrl,I05,9,5,620,0.005,E01,TRUE
2,ctrl,I06,9,6,620,0.006,E07,TRUE
2,ctrl,I07,9,7,620,0.006,E07,TRUE
2,ctrl,I08,9,8,620,0.007,E11,TRUE
2,ctrl,I09,9,9,620,0.215,M9g,TRUE
2,ctrl,I10,9,10,620,0.006,E09,TRUE
2,ctrl,I11,9,11,620,0.004,H08,TRUE
2,ctrl,I12,9,12,620,0.006,E07,TRUE
2,ctrl,I13,9,13,620,0.005,E03,TRUE
2,ctrl,I14,9,14,620,0.004,E01,TRUE
2,ctrl,I15,9,15,620,0.004,E05,TRUE
2,ctrl,I16,9,16,620,0.004,E09,TRUE
2,ctrl,I17,9,17,620,0.004,H08,TRUE
2,ctrl,I18,9,18,620,0.004,E11,TRUE
2,ctrl,I19,9,19,620,0.003,H08,TRUE
2,ctrl,I20,9,20,620,0.003,E03,TRUE
2,ctrl,I21,9,21,620,0.003,E03,TRUE
2,ctrl,I22,9,22,620,0.013,E05,TRUE
2,ctrl,I23,9,23,620,0.004,E05,TRUE
2,ctrl,I24,9,24,620,0,M9g,FALSE
2,ctrl,J01,10,1,620,0,B,FALSE
2,ctrl,J02,10,2,620,0.005,E02,TRUE
2,ctrl,J03,10,3,620,0.005,E12,TRUE
2,ctrl,J04,10,4,620,0.005,E10,TRUE
2,ctrl,J05,10,5,620,0.005,E02,TRUE
2,ctrl,J06,10,6,620,0.006,E08,TRUE
2,ctrl,J07,10,7,620,0.006,E08,TRUE
2,ctrl,J08,10,8,620,0.007,E12,TRUE
2,ctrl,J09,10,9,620,0.216,M9g,TRUE
2,ctrl,J10,10,10,620,0.006,E10,TRUE
2,ctrl,J11,10,11,620,0.005,A09,TRUE
2,ctrl,J12,10,12,620,0.005,E08,TRUE
2,ctrl,J13,10,13,620,0.003,E04,TRUE
2,ctrl,J14,10,14,620,0.003,E02,TRUE
2,ctrl,J15,10,15,620,0.003,E06,TRUE
2,ctrl,J16,10,16,620,0.003,E10,TRUE
2,ctrl,J17,10,17,620,0.003,A09,TRUE
2,ctrl,J18,10,18,620,0.003,E12,TRUE
2,ctrl,J19,10,19,620,0.004,A09,TRUE
2,ctrl,J20,10,20,620,0.003,E04,TRUE
2,ctrl,J21,10,21,620,0.003,E04,TRUE
2,ctrl,J22,10,22,620,0.004,E06,TRUE
2,ctrl,J23,10,23,620,0.004,E06,TRUE
2,ctrl,J24,10,24,620,0,M9g,FALSE
2,ctrl,K01,11,1,620,0,B,FALSE
2,ctrl,K02,11,2,620,0.005,F01,TRUE
2,ctrl,K03,11,3,620,0.005,F11,TRUE
2,ctrl,K04,11,4,620,0.005,F09,TRUE
